52508-52508,53
101349-101349,1
143376-143376,21
54237-47492,2
81282-110148,4
82690-82090,42
109699-109699,11
140980-140980,3
51413-51413,85
141489-141489,5
57354-48942,2
49855-49855,22
159365-159365,1
57611-56995,3
53577-49730,18
56995-50912,1
46562-103457,1
56054-159031,1
51312-51312,7
55028-53851,12
81282-55546,4
55299-55299,245
47179-47179,11
54571-46947,207
55771-55771,13
159307-159307,14
81289-49310,20
82509-82509,4
56686-53099,312
53017-53017,9
102174-101007,23
54807-54807,9
57749-50194,62
50045-48372,2
50892-101113,1
69722-69722,2
141087-141087,19
74789-54696,3
49995-49803,20
82737-82253,17
50970-50970,58
53057-53057,166
158843-158843,1
51121-51121,22
143979-101060,2
48311-48311,5
88656-88656,2
159686-159686,1
116931-116928,1
88665-64490,37
109930-102575,2
57028-47593,1
54884-49479,42
53624-53245,52
63738-63608,50
90189-57354,4
64572-64572,2
54253-54253,12
52162-117220,4
89191-52592,4
75517-75517,29
81441-81405,45
158495-158495,1
140304-140304,14
142651-142651,2
64411-64411,64
160946-160946,1
110773-110773,7
51367-51367,25
57803-57803,18
56236-53272,44
68907-57904,1
57621-53188,4
54002-117846,5
54914-54914,159
159673-159665,2
55519-55519,16
57736-47460,2
53577-53577,3
56421-56421,76
101836-101836,3
63419-63419,3
64485-64485,6
47577-47577,48
103197-103197,29
81635-47324,4
142721-142721,185
142991-142991,3
82210-81823,49
54453-49159,17
82283-51723,16
89851-89851,56
54929-101932,1
69190-69190,1
81463-48727,4
143364-143364,56
102887-102887,13
140703-140703,4
54263-48367,3
64186-55595,12
81451-57818,45
56686-56686,180
52862-47617,1691
110325-110325,3
50045-158645,4
52541-52397,1
51226-49836,7
81381-101585,3
50905-50905,1
55857-51396,6
49768-49768,1
88854-110633,5
102449-102449,16
63893-63893,54
56318-56318,20
103413-103413,1
63512-52173,3
64599-64599,5
110388-110388,6
46789-46789,2
49390-49390,21
52592-47924,2
49541-48727,8
56310-47502,11
47001-47001,13
89551-81300,9
81482-161022,20
82583-52592,12
81482-161026,16
142760-142760,9
55376-55376,195
89409-88665,1
56015-56015,93
88854-54535,12
141679-141679,1
50999-50979,5
69688-69180,13
57587-57587,95
56984-48727,14
47837-47837,7
82809-140547,4
50362-47478,2
49778-48446,6
102216-102216,161
56792-56792,17
111238-111238,3
110075-110075,55
102079-102079,28
63550-54040,7
81924-81924,13
57562-49504,33
46463-46463,1657
54612-54612,29
50006-49864,43
160571-160571,4
57468-57236,12
50979-50730,10
53461-51171,47
53134-53134,3
46764-46764,73
160007-160007,3
54530-54530,13
55884-50342,7
161078-158539,32
101875-101875,10
55812-52397,1
81269-158326,7
51012-51012,9
69887-47502,18
50259-50259,23
53339-53339,1
55278-52895,4
51147-51147,8
57904-52592,3
75305-143812,42
82090-82090,42
101844-101844,3
159122-159122,1
69912-69912,41
56361-46597,9
50461-50194,215
82764-47460,1
55182-55182,1
49159-141170,2
63601-63601,6
55707-46786,6
53531-53531,101
47782-47782,4
109965-109965,2
74874-50940,5
81269-56251,83
88766-52778,2
54232-51800,4
47969-47969,26
89320-57536,8
50277-50277,21
47474-47474,2
88651-88651,87
81282-51446,261
49405-49405,76
142632-142632,36
101630-101630,6
53045-53045,6
53272-53272,279
161066-161061,2
53045-47808,49
160033-160033,10
159837-159837,12
81489-48707,19
53461-53461,12
55456-46690,2
160858-160858,1
56291-52219,91
53156-46768,19
54066-54066,6
75454-75454,2
160306-160306,5
69912-48727,44
64422-64422,3
56048-52314,129
142888-142888,2
64398-64398,2
81315-46832,6
50603-50603,103
111445-111445,10
63521-63521,4
102240-102240,6
69051-69051,1
88786-54165,4
52773-52773,106
160336-160336,24
57885-46759,2
159846-159846,3
55217-50177,5
109710-109710,10
102945-101340,2
140780-140780,15
56602-50887,2
81535-50094,3
89249-52744,33
117397-117397,1
159855-159855,5
89108-89108,4
52686-48727,1
49786-140658,1
74696-74696,1
57170-57170,3
51231-159249,1
48157-48157,20
82803-82803,6
54066-102651,30
53188-49465,9
102569-102569,18
82027-82027,126
50157-47392,1
55884-47385,54
140679-140679,4
142881-142881,2
49765-49765,93
53645-49563,2
82715-82715,138
50033-50033,4
55032-55032,36
52592-52410,1
75131-75131,3
69581-69222,128
50006-48234,42
64089-64089,55
102623-102623,4
160154-160154,6
75600-75600,2
82440-82433,12
46962-46962,14
55121-55121,7
63412-56995,13
142434-142434,1
159753-159753,1
49890-49890,2
51097-49796,11
89406-51187,2
57536-48727,9
63381-54312,3
54394-54394,22
56400-49381,4
53444-53444,1
82764-103184,2
53258-53258,36
143411-143411,5
158683-158683,1
161078-161056,16
89554-89554,2
54293-46627,1
159832-159832,4
103507-103507,2
63381-46463,14
88634-57425,1
88693-88656,63
55857-55857,26
81300-47803,70
50315-50315,6
56802-47342,15
82038-50940,36
109994-109994,4
56220-50371,6
55525-55525,8
101979-101979,71
55069-52834,1
48385-140819,10
141167-141167,3
48691-46605,7
48426-118105,3
55178-54778,2
56602-55649,19
50263-48727,2
69056-51800,68
51683-51683,1
69940-103576,4
53188-161135,10
81282-101913,2
49563-49563,4
54220-54220,2
88799-55294,33
142040-142040,1
69056-55368,80
160468-159249,12
111375-111375,2
69323-52100,48
47267-47267,7
109677-109677,1
81482-161042,16
81482-161046,56
55946-47056,2
159280-159280,3
57459-55528,29
52834-52491,2
89210-117075,5
57587-49843,93
75073-53672,1
53785-53785,95
101895-101895,7
55822-54976,3
88854-117688,5
52062-48440,3
48251-48240,13
102581-102581,1
89332-89332,8
64311-56554,66
74933-74933,29
56948-54622,6
161071-161071,8
140463-140460,2
52592-140126,4
54877-54877,7
54720-54720,207
57851-48385,1
141662-141662,66
81642-63412,58
56426-46549,4
88698-143004,3
140216-140216,1
48404-141122,1
48222-48222,29
55294-55288,28
52827-52827,84
53991-53991,15
140932-140932,14
64235-50094,8
159252-101895,1
55109-55109,5
55628-55084,4
55962-48727,10
57185-52071,120
47305-47305,24
159154-159154,1
89851-88854,1
69755-69755,9
56236-52403,52
82194-48727,4
55730-55730,305
51883-116984,4
100908-100908,56
55395-55395,5
52800-49563,17
75633-74679,10
52976-52976,5
54586-50708,72
48942-46998,2
56236-56236,33
55327-55327,38
75182-75182,1
56535-55028,2
140857-140857,2
75501-46786,1
48509-48372,1
89953-89824,2
56177-46627,6
55323-53143,13
56936-56936,105
117002-117002,16
110633-110633,31
55805-52795,1
101899-101895,2
52173-103040,1
82598-81931,10
101899-101899,3
54434-54434,101
56288-52827,2
88649-88649,368
141837-141837,6
140289-140289,3
56096-50307,7
64388-64388,2
90090-57792,2
52724-50596,50
63749-63749,63
53449-117702,6
69353-69256,1
140970-140970,55
88771-54884,36
81642-103452,5
89494-109725,51
160322-160322,9
68931-53354,3
51162-51162,53
81313-81269,10
50194-141245,143
161078-161042,16
46796-46796,25
75421-74943,1
54743-54743,13
143077-140368,12
57425-50514,4
47790-47790,12
64490-55294,87
69323-69323,37
81562-81557,3
53987-53987,10
57354-57197,14
75142-69433,1
56187-54666,79
46827-46827,1
54929-54929,176
140629-140629,8
46801-109680,1
57864-48404,11
52592-48727,1
52926-47006,20
52219-52219,48
53068-50979,8
143431-143431,1
56251-48453,1
89619-100970,2
51431-51431,142
50730-49885,4
54040-49759,9
160071-158580,7
160071-158583,7
56437-56437,264
159112-159112,4
75090-75090,59
159485-159485,13
56426-46978,114
75521-49448,9
143886-143886,2
55316-141242,1
109671-109671,3
81317-81317,1
143390-143390,255
48009-48009,9
50940-49786,9
69940-69940,3
51262-51262,1
81323-48727,86
51696-47547,26
51420-51420,22
90124-90124,29
57813-57813,15
49803-49803,144
64338-63608,50
101048-101048,2
55363-55022,1
53089-53089,179
55551-47669,40
55762-55762,15
53956-53956,13
53301-49159,19
50448-110994,9
52686-161099,46
52686-101961,1
47974-140295,2
88979-53851,68
101568-101568,17
102646-102646,8
63979-52572,4
50815-49266,2
50514-161149,1
64511-64511,28
69353-53981,2
69509-55425,4
88799-69044,37
88766-88741,251
56437-49266,2
68967-47980,2
56437-48942,20
51446-51012,607
143580-143580,1
47114-47114,1085
90084-52092,4
56416-56416,70
69467-69467,161
46907-160370,10
57851-57851,23
142420-142420,1
54644-52152,8
48727-47944,4
158419-158419,7
51990-48727,2
109855-109855,5
53555-53555,8
64117-64117,27
89743-75621,1
82568-82568,23
82661-81892,64
81405-48480,45
50157-50045,16
82047-82047,4
158742-158742,10
52592-50979,5
52827-51943,8
48696-48675,1
53272-51375,1
81647-81642,95
75454-54232,16
52410-50466,1
110284-110284,10
54232-103011,32
50990-50990,4
56816-56816,4
51372-51372,57
56673-53118,380
103442-103437,8
54535-51046,36
47337-47253,4
140126-140126,11
81315-48404,4
143916-143916,4
52950-52950,50
140689-140689,1
53183-53183,68
57631-54453,2
54250-54250,11
52162-141092,8
141662-141647,66
47447-47365,14
53068-53068,1023
101822-101822,43
89494-55348,5
53698-53698,85
49591-49591,4
48548-48548,265
54237-54237,144
110970-102962,1
53214-48077,8
81823-81823,21
89818-48372,3
55875-110943,4
53707-103502,10
52999-52999,33
142635-141716,28
81285-48942,4
141987-141987,20
46903-46903,4
75110-75110,5
69646-69646,30
50966-50966,3
57191-53577,4
53068-100921,19
50482-50482,37
81659-81652,55
142526-142526,7
158311-158311,2
74911-74911,31
89800-89800,43
52592-46586,2
51487-49385,16
118007-118007,20
140975-140975,5
141338-141326,5
47478-47478,196
46810-46810,5
117638-116936,1
46956-46956,27
51629-47832,6
103447-103432,2
47980-46882,90
52592-48351,10
54811-52403,16
55609-55609,68
81318-81318,8
69084-48194,1
63381-52362,3
89624-89624,79
160127-158545,1
54884-143244,30
54815-54229,2
100986-100986,2
160861-160617,33
69743-69076,1
109771-109771,156
56720-56720,63
48658-48658,5
47790-46796,3
56229-56229,4
54535-109999,5
52243-51707,6
52243-51704,49
54898-53188,24
46759-46759,7
48231-48231,8
103191-103191,7
103214-103214,6
51270-110368,6
64198-63971,22
55983-53045,2
143568-143568,1
143732-143732,15
89010-89010,3
55178-54212,203
53042-53042,48
69433-69433,1
55730-48446,5
81430-81405,45
141260-141260,1
47253-47253,363
109926-109926,4
89863-89863,50
55425-50023,2
49159-48942,46
55682-53851,22
55240-54967,170
56251-47217,104
53921-48675,3
161012-161012,3
54519-54519,2
55798-118259,27
88854-54632,2
101691-101691,7
55316-161184,5
75492-75492,2
69904-69904,5
53487-53487,77
68956-56525,5
64183-64183,16
47795-47790,1
50371-159846,9
109836-109836,5
110339-110339,1
47730-47730,26
46967-46967,47
51392-51392,17
56251-56251,4949
54737-48301,15
81282-101533,2
54417-49999,553
81887-81768,20
89569-52055,7
159444-159444,1
46566-161241,5
159996-159996,3
69013-51231,10
52491-48404,3
81287-52055,3
159991-159991,6
49266-49159,21
88854-47502,23
51317-51317,2
57621-57621,2
142074-141987,84
53624-53624,9
88766-88760,1
88766-88766,60
51070-48942,1
57363-50514,134
88854-160220,5
51005-46671,57
63826-57197,32
56288-103317,4
50892-48453,2
50755-50157,1
52800-158886,4
55659-55659,1
89763-53851,1
142635-142606,4
50514-50387,7
89125-53342,15
160015-160015,10
52686-52652,1
48623-48623,193
81451-47695,45
82186-82186,1
143969-143969,2
74771-74771,10
47944-47944,108
143902-143902,36
75621-50282,6
160247-117644,4
54212-158338,7
64357-64357,2
52901-52834,1
51710-51710,10
56054-161181,3
88995-88995,1
55667-54229,455
110513-110513,28
51591-51591,47
50999-50999,21
69353-69353,12
141372-141372,2
56100-55155,1
69198-57851,5
51275-51275,16
54967-54967,103
53112-50611,7
63593-160931,4
110377-110377,5
54884-144028,30
52231-52231,4
52410-50448,1
141615-141615,2
56038-46956,35
159926-159926,16
52426-48174,65
46882-46882,10
101976-101976,5
49541-47695,45
56171-49563,65
54190-46562,225
51629-51629,9
141252-141252,1
50085-47502,5
89818-81268,14
56092-117019,7
55782-48548,4
82194-57911,18
118152-118152,2
63801-63801,3
75480-75218,12
48727-47354,2
46859-46859,10
55595-48727,2
51868-116984,62
56508-52243,5
160105-160105,27
75142-49159,9
88735-52923,129
88854-81605,1
88735-52926,21
89619-54229,2
110133-110133,1
50342-50342,5
47365-47365,17
52641-46967,1
46553-46553,10
55209-55209,173
54696-141154,1
54792-54229,21
159858-159858,4
140603-109855,1
117474-117474,57
55782-160669,46
160697-102492,1
57752-55000,204
82047-54118,6
51943-46680,2
52152-52152,15
49504-46627,17
49405-49355,64
75450-54232,18
48404-110218,1
52670-111358,1
74771-49448,13
47324-47324,15
74878-74878,8
55065-55065,1
158569-158569,8
81557-81539,8
81307-54237,1
159704-159704,9
52592-48372,7
82680-82072,4
53235-51883,28
64044-64044,2
50371-117702,8
160292-160292,10
53996-53996,2
81269-140991,30
56646-47204,617
117312-117312,4
54359-54359,58
160449-160449,1
53960-141489,2
116798-116798,1
51168-51168,127
63878-63878,3
160036-160036,22
159046-159046,1
81307-81307,103
69955-48727,12
64490-57784,134
82052-52592,3
46916-46916,1
88787-116735,29
82351-51446,26
54981-54212,94
56797-56797,20
101649-101649,1
57911-57911,39
75400-75400,2
56004-54666,178
81279-158852,1
48671-48098,2
102660-102660,1
143022-143022,37
55009-55009,44
74857-74857,15
55789-52173,1
88698-142721,2
69865-52403,69
158912-158912,26
48453-159785,7
56210-50101,143
140626-140626,17
81482-158539,13
142405-142020,15
54884-48696,1
89156-89156,9
52103-48187,23
117783-117783,20
81902-81902,5
158645-158645,31
50986-47114,4
101263-101263,5
69204-69204,66
89950-89950,6
140675-140675,1
69333-50495,5
51751-50487,6
90230-90230,2
49159-47286,10
69219-69219,1
140475-140475,1
54815-46912,1
56646-56646,61
160669-160664,8
75621-46947,2
55605-51262,1
51446-50371,12
52375-143812,1
52686-160322,19
75006-110222,4
48335-48335,21
47447-47447,2
102726-102726,3
160926-160926,1
54434-160047,1
51150-51150,3
56919-56919,54
82755-81812,24
88854-47032,3
56048-55178,1
54335-48727,46
159720-159720,1
75648-52686,12
81323-57116,4
69066-54769,6
52862-52862,66
54438-54438,99
54696-52055,10
54212-47974,169
57653-57653,12
159235-159235,1
50935-50935,24
56060-52457,4
56060-52452,81
160024-160024,6
69518-47790,3
81286-81286,5
89594-89594,21
81463-49541,73
69912-54632,4
81902-48453,1
81605-81605,13
50979-116821,4
57611-57185,3
117795-117795,10
51848-51848,196
69315-56602,2
55425-52827,8
111132-111132,9
52370-52370,2
55505-143588,14
69762-55621,40
54524-54524,50
51487-49995,295
56210-56210,21
88788-88788,6
54229-46916,36
57792-57792,1
110630-110630,25
55332-55332,227
55268-53033,75
56350-56350,73
52026-47673,69
57239-48727,6
160861-160861,11
56067-48109,40
53397-53397,33
51328-51328,9
47669-47669,1
55178-117786,6
50810-50810,1
63826-48727,2
89494-89001,9
47715-47715,1
53744-53744,21
81381-52055,12
89818-89818,1
48114-46627,23
47432-47419,2
57197-49381,1
102962-102962,1
88704-88704,170
53634-53634,14
51800-103011,1
53775-53775,172
47438-47438,16
109844-109844,3
82433-82318,6
55891-52173,14
64338-64338,2
82755-82458,26
52173-52173,228
100921-100921,22
159635-158833,3
103278-103278,1
56802-56802,69
50325-50325,167
159052-159052,22
53531-48146,20
56096-47786,2
49402-49402,3
54884-142405,15
55308-52641,8
50611-46728,2
110994-100967,1
110520-110520,5
56301-49364,25
56602-53851,7
101328-101328,1
49483-49483,476
54632-51413,6
117092-117092,7
47782-46930,18
117375-117101,7
46605-46605,1
117943-117943,35
117372-117139,190
55605-55605,2
74683-64111,4
53467-53467,9
143906-143906,55
74983-50282,1
57096-57096,9
160679-160679,1
103608-103608,4
141965-141965,27
51707-51707,3
102937-101271,2
47419-47419,33
56472-49374,18
63955-63955,71
160468-110278,4
69501-69501,75
81269-46819,26
117286-117286,15
160252-160252,2
142622-142622,2
56426-54312,87
53068-101448,2
50514-49550,1
57851-55551,8
50045-48066,4
55748-55748,147
142765-142765,2
54535-54535,70
49600-141170,3
101387-101387,10
101095-101095,9
101739-101739,15
54118-54118,207
89409-51751,3
55667-46916,28
57911-47371,61
144031-144028,15
82472-102575,3
56467-56467,7
141458-141458,1
54237-159852,4
55201-46912,1
54958-54958,25
53851-111419,15
88646-48727,1
143959-143959,6
159852-159852,1
55682-46593,1
55682-46590,26
102651-102651,8
47753-47753,5
52592-48367,12
103040-103040,7
82666-82666,5
56802-160583,8
46813-46813,1
89751-142635,4
81282-50966,13
47808-47808,1
52686-50338,114
50631-50631,663
51162-47337,22
111039-111039,18
50730-47577,2
48251-47687,1
68967-68967,45
81381-54696,3
56727-56727,3
54453-54335,9
89494-89494,63
52088-52088,2
160220-158886,2
47337-47337,4
56942-56942,30
55551-54696,1
49885-49885,37
81812-52592,3
51070-48727,6
69955-69955,8
47392-47392,23
81711-81711,2
117392-117392,42
55910-55910,1
50362-50362,1
52491-48372,1
101802-101802,7
53981-53981,76
103011-103011,6
56771-56763,92
56043-55327,120
47599-47599,28
53357-47758,2
75348-75348,2
81317-55551,13
49965-49965,3
52969-47149,17
160029-160029,16
82458-64357,4
50006-50006,1
143091-143091,1
63452-63452,1
140286-101024,4
56480-56480,3
90113-63713,337
141113-141113,1
57568-50514,5
52173-142037,1
69815-69815,97
69370-54553,4
140915-140915,3
82509-53531,1
55946-55946,127
57736-50045,1
82767-52592,8
55879-55879,26
81270-55187,9
54198-54198,40
82230-75073,4
49971-49971,23
82166-82166,3
69525-69525,24
75585-75585,160
160864-160864,1
56763-56763,12
52002-52002,42
51157-51157,1
101030-101030,2
111007-110062,1
48213-48213,40
55028-55028,5
51220-51220,297
54037-54037,12
102563-102563,4
48696-48696,29
48066-47577,2
54557-53851,1
46627-161078,20
69309-69309,2
52834-51943,19
88785-160958,7
47221-109886,2
63984-63984,62
63826-101895,1
55249-55249,60
63826-101899,1
82194-82194,10
47432-47432,74
158519-158519,5
53902-52103,19
88638-88638,36
69387-48727,1
82264-82264,2
117997-117997,3
55983-47808,8
52944-46605,5
48025-48025,25
160356-160356,37
54894-54894,58
81414-81405,45
51298-51298,4
160614-158522,2
142603-142603,13
89448-89448,4
81268-117619,10
89734-89734,42
111448-111448,3
141154-141154,7
81690-81690,1
117509-117509,3
53224-53224,405
102932-102932,3
140865-140865,2
52231-50438,27
54237-144187,14
81323-81323,157
50979-48671,28
56038-50277,16
140299-140299,1
54335-50219,279
103477-103477,5
55654-50282,5
68901-53461,1
101308-101308,12
140445-140445,6
54212-46947,1
55022-53329,5
54929-100908,29
46562-103492,4
47944-47354,54
51262-159762,9
50966-49786,13
54507-54507,43
54778-52314,2
142629-142629,2
54884-46553,40
142606-142606,6
55946-50785,7
110486-110486,12
52744-48727,5
55730-51210,5
81269-51333,7
54384-51943,6
57775-52541,44
50892-50892,110
57441-57415,71
88771-88771,9
49479-49479,8
140561-140561,2
53008-53008,6
48226-48226,7
159523-159523,2
54884-50696,72
82785-82785,31
82694-82694,324
50917-50917,12
159216-159216,15
46877-46877,5
141723-141723,15
69100-69100,1
48942-141154,6
64490-64490,22
158893-158703,7
47129-47129,12
69733-69733,145
100959-100943,2
100959-100940,2
88785-88785,14
47253-110477,6
51487-49811,6
159307-142603,1
64311-50321,61
47354-47354,16
89233-89233,33
57587-48727,15
141796-141796,7
49320-49320,11
57594-49791,3
57562-50970,236
140991-140991,25
161085-161085,30
49304-49304,389
63858-63858,6
88637-48727,4
48109-48109,20
53682-53682,169
63944-116727,83
159885-159885,1
161099-161099,21
110582-110582,21
55983-100880,1
49266-49266,357
69180-53301,43
52397-52397,179
53219-53219,76
141161-141161,2
140848-140848,35
142536-142536,2
53823-53823,213
52652-47447,7
75006-50371,50
143921-143921,1
90003-52652,1
82852-64514,36
82433-82433,3
111168-111168,33
143732-141869,4
51868-51848,1
81314-81314,126
56789-53525,16
54237-48727,15
53525-53525,70
82283-82283,8
64427-64427,12
63434-56530,10
103132-103132,4
51127-51127,9
49724-140742,1
75229-47342,4
53914-53914,486
110636-110636,48
75648-75648,7
56067-52022,40
100962-100940,2
100962-100943,2
143927-143927,41
63764-63764,1
57197-52744,7
48465-48465,4
82603-54066,1
48440-48246,150
160436-160436,2
90090-90090,3
52641-50085,50
46847-46847,1
144203-143035,68
50646-48687,3
141524-141524,13
102325-102325,103
49159-101913,3
89590-89590,95
48404-48404,59
82595-56520,24
56960-56960,170
81320-81320,35
81284-56984,82
55910-50194,1
69305-103089,5
50157-49266,2
63483-51210,3
56732-56732,8
159164-159164,10
57303-57303,28
48614-48614,50
140286-140286,3
57792-56732,1
110739-110739,2
56437-53301,10
102401-102221,3
52592-47474,3
63783-63783,23
50354-50354,125
102813-102813,18
53384-53384,329
53701-53701,56
50282-159112,22
64490-50321,66
50219-50219,73
52592-50466,169
63849-63849,2
63841-50282,1
56350-47824,51
54384-54384,57
57468-57185,1
89249-89249,4
75305-75305,53
69309-68956,8
52403-52318,36
90210-52592,10
57851-54496,21
81992-81992,2
81762-69581,1
56310-48385,16
81642-81495,58
54407-54002,25
47547-47547,12
140107-140107,3
69573-69573,32
117635-117635,2
48243-48243,134
48243-48240,4
102999-100970,51
46801-46801,37
54622-54622,5
54118-49890,2
158545-158545,1
102999-102999,62
56525-55857,2
158531-158531,3
56043-55822,2
48265-48265,419
141436-141436,4
102945-102945,3
100951-100951,48
109692-109692,39
161135-161135,1
54714-50448,1
57191-57191,9
110396-110396,16
74732-52162,167
55363-55363,14
74657-74657,1
74657-74656,122
158583-158574,5
57507-57351,26
101547-101547,14
57507-57354,61
54884-53324,18
159372-159372,8
55935-55935,37
51931-51931,12
54256-50776,54
141566-141566,3
160669-160669,6
56015-55125,92
82388-82388,45
51487-49304,940
56503-48942,2
57028-50514,9
53585-53547,2
51446-158932,1
63993-63993,5
51210-51210,143
56054-56054,229
82344-101216,2
69319-69319,9
75006-69213,5
102560-102560,2
160747-160747,1
158998-158998,2
54496-54237,33
81282-51487,7
64168-64168,64
54557-51534,273
110987-110987,3
53823-47438,32
101968-101968,15
63725-63725,45
74874-49800,33
56187-54312,110
48341-48341,1
81647-103452,5
56060-56060,35
49310-49310,44
52592-111348,2
52375-47068,1
81282-74893,1
50219-48942,6
82253-140658,68
103648-103648,10
56832-56832,1
81284-48727,18
55074-52592,24
53068-51065,7
51665-51665,274
53063-52729,2
90100-48404,2
54696-54696,55
81269-55980,6
88741-52926,158
47588-47588,4
49951-49951,211
50259-47782,26
82230-159400,10
55084-51718,7
159239-159239,2
89763-89763,50
53023-53023,1
49836-48727,34
140742-140742,2
81269-54586,61
47371-101547,4
57582-57197,13
57507-57507,45
55505-55505,27
101216-101216,5
56310-102569,1
49360-49360,22
54044-101239,8
81295-81295,1
54884-48675,3
55551-49266,6
143857-143857,18
102406-102406,71
50730-48426,4
100953-100953,59
159293-101976,2
53739-53739,184
82052-82052,1
53851-53099,1
57749-55910,1
57257-57257,1
49585-49405,85
159638-159638,4
54237-47061,11
158669-158669,7
101479-101479,9
159762-159762,6
158626-158626,12
53014-53014,1
54981-52592,116
69113-69113,17
64599-52592,8
47407-47407,2
54512-53851,8
158991-158991,5
51943-103026,2
57386-50514,14
51345-48691,10
55812-55812,115
48580-48580,24
52375-50678,28
69560-117688,2
55958-53739,65
143129-143129,2
56816-47662,2
88854-57890,1
158405-158405,1
50282-143012,2
48509-48509,450
75513-46796,11
57116-57116,2
46856-46856,5
64103-63868,40
57363-50596,2
89191-81282,2
102987-100908,4
56437-54453,12
53301-50514,24
49159-49159,395
57257-50514,1
55682-143812,4
75073-75073,56
52039-52039,6
52419-47649,118
51650-51650,356
63611-63611,19
63521-50152,1
81373-54312,79
82230-82230,10
69646-53068,49
161094-161094,5
49355-141730,3
141122-141122,178
159999-159999,4
159505-158843,4
69061-53068,15
81268-69009,1
159794-159794,10
55400-50514,1
109916-109916,3
57185-49266,4
53351-53351,36
52822-52822,20
160053-159464,1
89125-55316,19
55672-55672,7
46685-46685,131
53329-143381,6
55041-55041,76
89797-89797,56
49159-103576,5
52592-50448,253
52592-51317,2
57757-57757,2
69213-51487,1
82458-82458,8
54044-46935,1
56508-56508,1
53851-48727,4
82497-82497,111
56400-54981,28
81501-103432,3
81501-103437,2
159075-159075,4
54985-50448,6
52167-52081,217
143812-140757,37
116973-116973,5
47032-47032,4
47230-47230,16
53118-47808,3
140722-140719,5
48727-46627,4
118076-118076,13
143839-143839,1
53402-48453,2
109999-109999,2
50970-49504,33
64357-48404,1
50514-103355,6
48035-48035,33
54827-51605,250
48727-46998,7
54827-51609,1905
54714-50466,16
53301-48727,64
54753-52670,123
52592-52157,4
52130-52130,345
88698-160053,1
48553-48553,309
160627-160627,2
81307-57028,2
82896-48251,2
47875-47875,30
64089-55822,4
81489-81482,83
117375-117301,7
75633-75633,2
54976-54976,11
49266-48942,2
53491-53491,5
82852-82852,15
102959-102959,22
81294-69309,2
54237-161204,2
46900-46900,27
81268-69259,1
74676-46796,1
81290-81290,22
82382-82382,3
143583-143583,4
64418-64418,103
49607-49607,18
141198-102517,1
55595-53063,4
88947-88665,14
52365-52365,2
160921-160921,1
89678-52491,2
56205-54496,7
52231-47502,4
89406-89406,3
50514-48727,38
140454-140454,19
55654-50114,13
54431-54431,31
54884-142020,15
54807-50495,9
88760-88735,146
53444-52252,5
88854-49159,5
54649-54649,25
69044-64490,4
143390-142721,204
101016-101016,10
159134-159134,36
74683-74683,22
143725-143725,3
55053-52173,14
64335-64335,2
81405-49541,45
81320-48727,11
47918-47918,96
47853-47853,18
52592-117997,1
46853-46853,4
49448-49448,4
57536-49855,1
69361-51446,6
55419-101490,1
56060-118090,3
111424-111424,12
53336-53336,14
109756-109756,9
47649-47649,27
88852-53402,3
54107-141524,28
117893-117893,14
81647-81507,58
81647-81501,3
140520-140520,15
50045-48404,12
160820-160820,29
47969-46566,1
52002-47253,3
51352-51352,220
158561-158561,1
51550-51550,26
53707-50696,139
53118-48727,2
75375-75375,13
47171-47171,5
50282-159324,1
140587-140587,2
54644-54644,52
161030-161018,16
82904-57507,1
82920-64357,4
81677-46627,19
81335-81332,2
52452-52452,29
48583-48240,67
54002-101869,4
81282-103576,2
55771-53068,4
55155-50307,3
52592-140932,2
54681-52419,23
54229-159324,16
51650-158616,20
82920-82920,1
143969-141368,5
82911-48727,4
53083-53083,108
48030-48030,3
143398-142040,4
46920-140577,11
50157-47773,1
89210-89210,33
56100-56100,8
82472-55178,1
53721-53721,858
54040-54040,5
63826-49944,8
53080-53080,119
88714-88656,67
54335-48942,4
117857-117857,3
160295-160295,1
56195-56184,10
102995-102940,13
64103-63883,78
48061-48061,3
81272-81272,4
160489-160489,7
64490-46558,6
52914-52914,2
81924-81269,7
74753-74753,166
57752-54571,61
102492-102492,6
81513-63412,50
89629-89629,7
89332-81269,1
81269-50708,80
144031-143244,15
158775-158775,25
55969-50033,349
63566-63566,2
101258-101258,9
57851-47547,9
74779-53733,2
81282-63826,1
56025-160780,3
82830-82359,25
140279-140279,2
47414-47414,3
55551-158236,2
160723-158886,1
64095-64095,1
55000-54212,172
75465-52375,6
69722-56015,8
47402-47402,1
52273-50979,23
52827-102868,1
81557-81557,8
89632-89632,10
75616-75110,22
100935-100921,18
55253-46792,32
52834-52789,1
103474-103474,1
48586-48586,33
54496-48372,1
57668-57668,35
52173-46895,44
63483-50979,2
110902-110902,245
75446-75446,21
101913-101913,17
53118-47820,1
140295-140295,20
50877-50877,416
88771-88746,36
158431-158431,101
54753-54753,13
89838-55308,6
88746-53324,36
63830-101895,3
57185-50815,1
63830-101899,2
160109-160109,5
103021-103021,3
55875-102755,40
54099-54099,5
82022-82022,90
52670-50282,40
46947-158338,8
52641-47502,91
52365-50438,48
81307-52039,41
52325-140445,2
117298-117126,30
81695-81269,15
52256-52256,156
53118-140643,2
53118-140646,12
160444-160444,4
53791-53791,116
53093-53093,48
53775-141301,2
141143-141143,1
159605-159605,2
143860-143728,9
51906-51396,23
88854-47392,1
53005-53005,2
90230-143022,4
81268-52686,1
55625-55625,68
